ETA,SIGMA,N,mse,esp_neuronal
0.5,2.0,24000,0.05837629762477727,28.37560931340156
0.5,2.0,25000,0.06144140412933729,27.731461490192768
0.5,2.0,26000,0.057499221384793665,28.80722744531431
0.5,2.0,27000,0.06433756323414877,27.656330936245947
0.5,2.0,28000,0.054921813174567596,27.724330765753155
0.5,2.0,29000,0.0652691275877588,28.491251679434196
0.5,2.0,30000,0.05848680675738282,26.941894134695506
0.5,2.0,31000,0.06866373908055076,28.188176096139372
0.5,2.0,32000,0.07322717494657252,28.11539315580867
0.5,2.0,33000,0.052685319868779924,28.413015816321032
0.5,2.0,34000,0.053948327024803955,29.097574249472277
0.5,2.0,35000,0.059968329910859604,28.765086032150823
0.5,2.0,36000,0.05508724828414264,28.665127665764583
0.5,2.0,37000,0.07789322095248793,29.576090218402655
0.5,2.0,38000,0.07324746842143223,28.37242544827367
0.5,2.0,39000,0.06706426105122561,28.37566948049325
0.5,2.0,40000,0.0824161388139706,28.891565976995608
0.5,2.0,41000,0.05715175159927324,29.754139408625655
0.5,2.0,42000,0.06388675200574316,27.764986897680842
0.5,2.0,43000,0.06532242583048022,27.214882450563888
0.5,2.0,44000,0.0728874711929949,27.96019060654827
0.5,2.0,45000,0.06304399502969939,27.56392421973682
0.5,2.0,46000,0.06909357376702806,30.223691877825342
0.5,2.0,47000,0.061563691509952466,29.73814647395667
0.5,2.0,48000,0.05268282661349111,27.11277716563344
0.5,2.0,49000,0.06767687549698309,27.99144130149629
0.5,3.0,1000,0.15160631223353926,25.786336563083996
0.5,3.0,2000,0.1433250101828605,25.97447645358028
0.5,3.0,3000,0.15507547735964874,25.553772388491602
0.5,3.0,4000,0.15226896086318067,22.881783445619657
0.5,3.0,5000,0.20717185985600642,23.76768747408004
0.5,3.0,6000,0.13212063714329164,24.893156263199344
0.5,3.0,7000,0.14204685194723263,26.692166512128388
0.5,3.0,8000,0.1721161597986522,23.816086101597072
0.5,3.0,9000,0.15902803484407693,25.706323522050344
0.5,3.0,10000,0.15988433658405457,23.913444612333006
0.5,3.0,11000,0.12346250229459993,23.567797229778993
0.5,3.0,12000,0.1429109649588047,24.680639532978105
0.5,3.0,13000,0.12539870420402038,23.73280071975884
0.5,3.0,14000,0.1419108090425035,22.900123708061205
0.5,3.0,15000,0.12700681223791763,25.628787822292708
0.5,3.0,16000,0.16921717013523196,23.967138966543555
0.5,3.0,17000,0.13874441968590379,24.2513520979807
0.5,3.0,18000,0.17489428270103322,24.988126946699
0.5,3.0,19000,0.1502841243873063,24.40932414519228
0.5,3.0,20000,0.10296646769614871,24.796303660373717
0.5,3.0,21000,0.15385559486495104,24.829653366050035
0.5,3.0,22000,0.17228969295797764,23.839373436225948
0.5,3.0,23000,0.14073232230833976,24.043359194999123
0.5,3.0,24000,0.1424489079205263,23.92593749274295
0.5,3.0,25000,0.13016170169254085,24.530877404064384
0.5,3.0,26000,0.16705322131831354,24.374886831641597
0.5,3.0,27000,0.1288634388682558,24.2407850097071
0.5,3.0,28000,0.14426216976029857,23.161793124154695
0.5,3.0,29000,0.15174008706092032,24.51754843751595
0.5,3.0,30000,0.14202960420947514,25.171861472876223
0.5,3.0,31000,0.1334906157789989,25.98007659651318
0.5,3.0,32000,0.15078216290702928,26.43829537719706
0.5,3.0,33000,0.14519961545581878,25.345910707826015
0.5,3.0,34000,0.15450588136908242,23.837429116355235
0.5,3.0,35000,0.21320151251411928,23.00108329955389
0.5,3.0,36000,0.1624685205073172,23.541791041316316
0.5,3.0,37000,0.12120130636699246,26.139822130116723
0.5,3.0,38000,0.10733906388957787,22.45382509827473
0.5,3.0,39000,0.13836234931134067,24.47173230495466
0.5,3.0,40000,0.16309767466311184,24.922136129263556
0.5,3.0,41000,0.14406730295264344,23.62735002861162
0.5,3.0,42000,0.16374502137440888,24.974706965380975
0.5,3.0,43000,0.11866237378484537,27.030519689352847
0.5,3.0,44000,0.169095186851028,22.630726585092145
0.5,3.0,45000,0.1632941285986237,24.753420991407246
0.5,3.0,46000,0.12946026988097356,25.578439183942237
0.5,3.0,47000,0.13309470941722426,22.09558447692931
0.5,3.0,48000,0.1801500359626679,26.452873724074458
0.5,3.0,49000,0.1658954925695688,23.217064956812838
0.5,4.0,1000,0.2769519392883636,21.21474106960335
0.5,4.0,2000,0.21109055201880292,21.6702921743103
0.5,4.0,3000,0.25500408137617714,21.46778595999985
0.5,4.0,4000,0.24638427609815708,19.47727878002191
0.5,4.0,5000,0.2821068654368131,20.859539871853283
0.5,4.0,6000,0.24742844528764815,21.42958929515753
0.5,4.0,7000,0.32397697235848527,20.39608522272864
0.5,4.0,8000,0.20301031596877459,22.11571413289446
0.5,4.0,9000,0.21013130894251203,21.106668929439667
0.5,4.0,10000,0.23913855252230334,20.544786478243704
0.5,4.0,11000,0.23924079927764344,20.333135235149193
0.5,4.0,12000,0.28464398422981335,19.784484319262038
0.5,4.0,13000,0.24327073084503037,19.454633289215415
0.5,4.0,14000,0.2602008697384891,22.195483687968107
0.5,4.0,15000,0.2829802907435419,18.122507029518548
0.5,4.0,16000,0.28442417317395496,19.859171357178386
0.5,4.0,17000,0.2449109733936814,20.76001672911646
0.5,4.0,18000,0.25030647515292304,20.665102487962827
0.5,4.0,19000,0.3304903290387916,20.753112597260532
0.5,4.0,20000,0.2891066092533257,20.719994525659676
0.5,4.0,21000,0.23405732133661522,21.425158614959066
0.5,4.0,22000,0.19959935613716057,20.684364023930588
0.5,4.0,23000,0.2625405589803538,19.09028943678361
0.5,4.0,24000,0.25542885905596646,20.01052943250778
0.5,4.0,25000,0.3282013460475379,19.636248319784624
0.5,4.0,26000,0.24701323930092897,19.776593423697733
0.5,4.0,27000,0.2588335495962333,20.599096649454427
0.5,4.0,28000,0.24542401241024484,20.026670398723965
0.5,4.0,29000,0.267765058321486,22.17211743479522
0.5,4.0,30000,0.21617829721072038,20.520552458735562
0.5,4.0,31000,0.2558671490820515,20.090709811016897
0.5,4.0,32000,0.22079574414842354,21.66041677519074
0.5,4.0,33000,0.2098546733688862,23.301706312871623
0.5,4.0,34000,0.24631599509727115,21.221391271063787
0.5,4.0,35000,0.2040726680210869,23.207405598208116
0.5,4.0,36000,0.23415939332396254,22.21493228120862
0.5,4.0,37000,0.2249266381776359,22.684496538958047
0.5,4.0,38000,0.29598228572911595,21.51642033578923
0.5,4.0,39000,0.2980162038225007,18.70577840315991
0.5,4.0,40000,0.24539343207069644,22.75358431845298
0.5,4.0,41000,0.23764401713238878,20.621054293461466
0.5,4.0,42000,0.2780527641748416,20.63958591730138
0.5,4.0,43000,0.24122485538756436,23.534726902583632
0.5,4.0,44000,0.2864495093256029,21.58703106434581
0.5,4.0,45000,0.23105197702671618,21.654816187185787
0.5,4.0,46000,0.22249006346753308,21.257639227597853
0.5,4.0,47000,0.22080801841352715,19.86388995826666
0.5,4.0,48000,0.23036300366236095,19.811780615096648
0.5,4.0,49000,0.2320019432496244,21.6205310662471
0.5,0.1,1000,0.011796967747357723,92.23834085272817
0.5,0.1,2000,0.007178810744143492,123.36304719158436
0.5,0.1,3000,0.007249780995401108,146.9814264636176
0.5,0.1,4000,0.007019714026745841,162.07472098379867
0.5,0.1,5000,0.007203537153283088,172.1218785740104
0.5,0.1,6000,0.007070956471514515,173.0867671107765
0.5,0.1,7000,0.007205598649526852,184.9909243322393
0.5,0.1,8000,0.007256264889720205,188.24466970878285
0.5,0.1,9000,0.0072497858824158625,191.96766720754238
0.5,0.1,10000,0.007256068683076543,203.5291589713599
0.5,0.1,11000,0.0073123835152633055,191.1714527162492
0.5,0.1,12000,0.0073283820263043385,188.8847987061652
0.5,0.1,13000,0.007123707603664705,194.98582305363908
0.5,0.1,14000,0.007088172315729895,199.4235268519141
0.5,0.1,15000,0.007226513533258103,192.84019275244472
0.5,0.1,16000,0.00731526110165853,199.16514232779005
0.5,0.1,17000,0.007272577890467634,193.51226425882965
0.5,0.1,18000,0.007011639124470448,202.5710256282814
0.5,0.1,19000,0.006998122131917698,192.74827742496248
0.5,0.1,20000,0.007096243063849653,203.84049442369744
0.5,0.1,21000,0.007193477618318527,195.57853263884562
0.5,0.1,22000,0.007120446205805605,198.64509154311955
0.5,0.1,23000,0.007377823872584828,199.3371866951804
0.5,0.1,24000,0.0071851721237628586,196.4050302562878
0.5,0.1,25000,0.0071984333998400705,192.85814885551133
0.5,0.1,26000,0.007470521712290852,195.3459923698343
0.5,0.1,27000,0.007284182245758754,202.80221541341746
0.5,0.1,28000,0.007138425312494611,195.69795711915958
0.5,0.1,29000,0.007235510909724039,201.61758805763608
0.5,0.1,30000,0.007280496649108981,199.42408640584378
0.5,0.1,31000,0.007291483029705,198.13980573380167
0.5,0.1,32000,0.007158258606106269,200.91204254341824
0.5,0.1,33000,0.007057557112873843,201.4423128029119
0.5,0.1,34000,0.007209286988084754,191.09656738728265
0.5,0.1,35000,0.006980607346389422,208.9252685893877
0.5,0.1,36000,0.007266243507239391,208.93195753280554
0.5,0.1,37000,0.007149129587515401,195.82172965569146
0.5,0.1,38000,0.007126302422305179,196.42670698937965
0.5,0.1,39000,0.007362392432963333,199.9419406570374
0.5,0.1,40000,0.007496918633146178,185.83006343410702
0.5,0.1,41000,0.007169580717814818,200.59006481919582
0.5,0.1,42000,0.007158846925774905,195.41057739686843
0.5,0.1,43000,0.007150458541682054,198.06870781551328
0.5,0.1,44000,0.0073544757074614844,196.37862493124112
0.5,0.1,45000,0.0070907897147170825,199.97601979120134
0.5,0.1,46000,0.007071893695876639,204.42488627912246
0.5,0.1,47000,0.007307152067747112,199.22126607663319
0.5,0.1,48000,0.007411018111514447,196.64908158465195
0.5,0.1,49000,0.007290535003594877,202.81818906552027
0.5,0.2,1000,0.007577739217965799,200.2335010914099
0.5,0.2,2000,0.007286235162892507,204.48889396715393
0.5,0.2,3000,0.007578930814050033,200.58061575758492
0.5,0.2,4000,0.007161852707677093,201.50573895584256
0.5,0.2,5000,0.007153519658558849,200.67559678646444
0.5,0.2,6000,0.007378378172070011,195.18012500072743
0.5,0.2,7000,0.007295602377007692,192.17861857006142
0.5,0.2,8000,0.0070458111792692105,189.43388925110634
0.5,0.2,9000,0.007349525448945957,196.1584546066175
0.5,0.2,10000,0.007350028784463833,208.13731391949887
0.5,0.2,11000,0.0071760731511795435,197.6372770853367
0.5,0.2,12000,0.007164136992470014,188.61343494836282
0.5,0.2,13000,0.0071642781263528315,192.63183314950788
0.5,0.2,14000,0.007218192056468461,197.39943946343553
0.5,0.2,15000,0.0071303978359379275,192.60030090517697
0.5,0.2,16000,0.007232951379729646,200.74073399114633
0.5,0.2,17000,0.006980684183945258,200.6336716144096
0.5,0.2,18000,0.0071833309378825545,198.69510664601844
0.5,0.2,19000,0.006943632877362691,199.9756282006598
0.5,0.2,20000,0.006970969528469073,202.6668545056433
0.5,0.2,21000,0.007353671689491316,202.49810106053494
0.5,0.2,22000,0.007096255263566782,203.34768763419765
0.5,0.2,23000,0.007150963214101022,197.83045316478055
0.5,0.2,24000,0.007286877090046009,183.46467422524933
0.5,0.2,25000,0.007227603224791881,192.32394983660035
0.5,0.2,26000,0.007432645022305717,199.0360015745656
0.5,0.2,27000,0.0070538144233632865,197.61217607366157
0.5,0.2,28000,0.007175590001969396,197.63776997433013
0.5,0.2,29000,0.007234454133954905,191.39986483824376
0.5,0.2,30000,0.007232598635519693,193.29960960993995
0.5,0.2,31000,0.007454050282860295,200.27956969535404
0.5,0.2,32000,0.007069107041615879,200.7078613749913
0.5,0.2,33000,0.007203483456724696,196.12534151969996
0.5,0.2,34000,0.0073720877267760415,199.48241154255504
0.5,0.2,35000,0.007410036447241883,196.73519917566938
0.5,0.2,36000,0.007488584085132106,198.99772269179036
0.5,0.2,37000,0.007234355183768971,200.8943569985983
0.5,0.2,38000,0.007250109790720159,200.09645916280303
0.5,0.2,39000,0.007298604989423665,198.80923476063177
0.5,0.2,40000,0.007155121950547134,200.5020679795854
0.5,0.2,41000,0.00725916756076187,195.44649774055335
0.5,0.2,42000,0.007167878017752865,190.77751143086746
0.5,0.2,43000,0.007195670319090293,199.28776615612358
0.5,0.2,44000,0.007036778832918238,201.91445514521206
0.5,0.2,45000,0.006960001006821151,201.3784321412295
0.5,0.2,46000,0.007086185586001142,192.49543466698003
0.5,0.2,47000,0.007102926635563437,197.48622027063362
0.5,0.2,48000,0.007152007810707506,195.27842071893397
0.5,0.2,49000,0.0072318115011941395,200.12901654832083
0.5,0.3,1000,0.008546610064134881,174.26452418831025
0.5,0.3,2000,0.008209670201824672,149.21421857059445
0.5,0.3,3000,0.007613495434546306,138.2786802655894
0.5,0.3,4000,0.007306750476862716,118.52357409679344
0.5,0.3,5000,0.007405882718879864,112.02930645701103
0.5,0.3,6000,0.007319568602253635,104.00878568225754
0.5,0.3,7000,0.007443466215436071,102.67764206385378
0.5,0.3,8000,0.0071175985572711434,99.23302878511343
0.5,0.3,9000,0.00730634358633986,100.28923986920381
0.5,0.3,10000,0.007233681762339351,93.83473740309296
0.5,0.3,11000,0.007416104900825126,95.40179948064204
0.5,0.3,12000,0.0075186666576955415,90.4753752514132
0.5,0.3,13000,0.007426829035495532,93.6457143209968
0.5,0.3,14000,0.007248843649911556,92.86283782177334
0.5,0.3,15000,0.007059351969995262,94.65454651294056
0.5,0.3,16000,0.007012989933760228,87.58746035753241
0.5,0.3,17000,0.007078959105079547,91.84005976043836
0.5,0.3,18000,0.007237031716732321,91.73389332183686
0.5,0.3,19000,0.007358802382487749,93.08045771854643
0.5,0.3,20000,0.0071809117038339814,90.3439882315369
0.5,0.3,21000,0.0073608410025286595,96.10611617615531
0.5,0.3,22000,0.007249944044358412,91.47687100470125
0.5,0.3,23000,0.007424122454432672,88.4614774475105
0.5,0.3,24000,0.007396992008069428,91.32430366056381
0.5,0.3,25000,0.007238317553050577,93.99927764657252
0.5,0.3,26000,0.0070683111034191785,93.78948633365252
0.5,0.3,27000,0.0072978764643673874,90.58297552873641
0.5,0.3,28000,0.00717938682647698,89.19282158039384
0.5,0.3,29000,0.007068270893458529,93.98318584062453
0.5,0.3,30000,0.0074065909652051495,94.76807767372769
0.5,0.3,31000,0.007367283463400547,92.07135836212677
0.5,0.3,32000,0.007216832345327645,89.92233378308944
0.5,0.3,33000,0.007211160894378121,89.28031090119264
0.5,0.3,34000,0.00712364991086695,95.27490361850292
0.5,0.3,35000,0.007246827831332373,88.40003469016455
0.5,0.3,36000,0.00735359616572597,94.33167746295263
0.5,0.3,37000,0.007766453560824027,94.24658904593966
0.5,0.3,38000,0.007391685228708879,94.24946217528017
0.5,0.3,39000,0.00734518250410813,88.85876983216343
0.5,0.3,40000,0.007441154769087214,92.87026426468957
0.5,0.3,41000,0.0071378324457795,89.85131346120687
0.5,0.3,42000,0.007232630142662589,97.7694514813478
0.5,0.3,43000,0.0073994193824790735,93.35040834404097
0.5,0.3,44000,0.007185024236779139,87.17322225237432
0.5,0.3,45000,0.007216661030443163,88.8809046401585
0.5,0.3,46000,0.007082879608717357,90.05927071838666
0.5,0.3,47000,0.007368845854218206,87.45779344926675
0.5,0.3,48000,0.0073030812761611585,87.48383020250907
0.5,0.3,49000,0.007306370231314115,91.02211429523852
0.5,0.4,1000,0.008713370544183528,61.87706131370402
0.5,0.4,2000,0.0075192095421120425,47.72453451727679
0.5,0.4,3000,0.007481914604594734,43.87411229332947
0.5,0.4,4000,0.007061394873205349,41.77406344743632
0.5,0.4,5000,0.006991228784417977,40.397169877005155
0.5,0.4,6000,0.00719300409953249,40.890503892636644
0.5,0.4,7000,0.007442430595447643,39.43172400412459
0.5,0.4,8000,0.007242405099169855,40.42573323547888
0.5,0.4,9000,0.006880495202241922,40.73255847585622
0.5,0.4,10000,0.0070037200190519455,39.838270284875385
0.5,0.4,11000,0.007616477447328187,39.96338799267771
0.5,0.4,12000,0.007263578468659763,39.698484440995735
0.5,0.4,13000,0.00709525584170942,40.411680776718356
0.5,0.4,14000,0.007130166214432529,40.29595526051846
0.5,0.4,15000,0.006931342136593014,39.830424580599264
0.5,0.4,16000,0.007280938650867979,40.485337820761785
0.5,0.4,17000,0.006987587226616629,39.69609127748061
0.5,0.4,18000,0.0070648965682088396,40.1616836749329
0.5,0.4,19000,0.007149677259189337,40.07682923229078
0.5,0.4,20000,0.0069358511992952876,39.772659372812576
0.5,0.4,21000,0.007065923857876704,40.60310988213351
0.5,0.4,22000,0.00735582692047194,39.74983338193035
0.5,0.4,23000,0.007082654366128769,39.9036520860263
0.5,0.4,24000,0.0073995451969572764,39.61594591824358
0.5,0.4,25000,0.007014954284280974,39.3331326556072
0.5,0.4,26000,0.007060807139213293,40.56291574594389
0.5,0.4,27000,0.007087854745194334,39.87450557751359
0.5,0.4,28000,0.007094749366054007,39.7907360593147
0.5,0.4,29000,0.007354586547295646,40.716538093060834
0.5,0.4,30000,0.007170801540756649,40.18002932103955
0.5,0.4,31000,0.007294062354255093,40.05943529338002
0.5,0.4,32000,0.007196853167553755,40.84020535580413
0.5,0.4,33000,0.007224647619720463,40.09006761894662
0.5,0.4,34000,0.007189066563919599,39.62422028567181
0.5,0.4,35000,0.00698698549710871,40.00742587261499
0.5,0.4,36000,0.007245658837526198,39.743522939610926
0.5,0.4,37000,0.007171790702732069,40.006762393947724
0.5,0.4,38000,0.007086823637336998,40.624312238070594
0.5,0.4,39000,0.007151032010871387,40.32773365584772
0.5,0.4,40000,0.007044666039237802,39.48970722902727
0.5,0.4,41000,0.007128143218868503,40.29711947601537
0.5,0.4,42000,0.007247935084846143,39.62268994627194
0.5,0.4,43000,0.007052170709719777,39.625903679295774
0.5,0.4,44000,0.007268616288131316,40.97024000588781
0.5,0.4,45000,0.007060821749977912,39.7325224068185
0.5,0.4,46000,0.00743816421906479,39.820211925565
0.5,0.4,47000,0.007214337823462563,40.05604104117315
0.5,0.4,48000,0.00728243713055395,40.43166505257779
0.5,0.4,49000,0.00699448071103751,39.74311877525556
1.0,1.0,1000,0.019777396823494452,34.75324529406736
1.0,1.0,2000,0.020309609219310312,35.391654983269014
1.0,1.0,3000,0.021222962509852623,34.889608124378256
1.0,1.0,4000,0.02385789926527373,35.96055494472232
1.0,1.0,5000,0.02235502966396096,35.62542470585058
1.0,1.0,6000,0.018483140542453057,35.800176311328656
1.0,1.0,7000,0.024097808950883235,35.895871550737844
1.0,1.0,8000,0.021589040395350065,34.99703981057924
1.0,1.0,9000,0.021570422280365705,35.864274250221044
1.0,1.0,10000,0.021167100732691253,35.147300580772296
1.0,1.0,11000,0.0193416383549513,34.63334405624042
1.0,1.0,12000,0.02182047690345933,34.24414602914475
1.0,1.0,13000,0.025407055356285253,34.42551014072623
1.0,1.0,14000,0.022212789875262373,35.84521558571942
1.0,1.0,15000,0.01965385133379057,35.51114704203884
1.0,1.0,16000,0.023059327650870386,35.113012736339726
1.0,1.0,17000,0.019272830381451563,36.26424304085404
1.0,1.0,18000,0.021195137494213742,36.25708680163989
1.0,1.0,19000,0.023772026083875176,35.407451817064064
1.0,1.0,20000,0.02104916510735757,34.53140707574339
1.0,1.0,21000,0.022259510167969686,35.630929810769906
1.0,1.0,22000,0.0187495393249609,36.16630055153467
1.0,1.0,23000,0.02126838281360818,34.693203362680414
1.0,1.0,24000,0.020643278042319718,35.784079346967296
1.0,1.0,25000,0.020711128081815383,34.77586243776321
1.0,1.0,26000,0.02791668897207621,34.99021084111474
1.0,1.0,27000,0.02309494063551724,35.589579765819465
1.0,1.0,28000,0.020590282659185073,35.17004096726942
1.0,1.0,29000,0.02110407718894804,34.663470661577264
1.0,1.0,30000,0.021357981130060356,35.31984255909933
1.0,1.0,31000,0.021600456854819778,36.09036072240591
1.0,1.0,32000,0.02160292931129708,33.957161511037235
1.0,1.0,33000,0.024503548303700707,35.17199814924931
1.0,1.0,34000,0.023196594829590692,34.58206197872961
1.0,1.0,35000,0.020656705304982457,35.01937099328167
1.0,1.0,36000,0.022117451591843133,35.365315011765965
1.0,1.0,37000,0.01873302733459137,35.02736316892344
1.0,1.0,38000,0.020040737395508292,35.81783964480775
1.0,1.0,39000,0.026680614402139497,33.953983501417994
1.0,1.0,40000,0.023009147525666095,34.57751703794851
1.0,1.0,41000,0.024973069189567692,35.62498334924281
1.0,1.0,42000,0.020149857787898576,34.92374624309404
1.0,1.0,43000,0.028454379237753943,34.65372124086977
1.0,1.0,44000,0.019795396207143594,34.75045822613852
1.0,1.0,45000,0.0198768937816433,34.69242774497631
1.0,1.0,46000,0.018866301596079868,35.46860901658046
1.0,1.0,47000,0.023158425247242934,35.52993907228056
1.0,1.0,48000,0.024104310071297156,34.603094662620435
1.0,1.0,49000,0.02338810496215742,34.918575401505514
1.0,2.0,1000,0.08082344870557445,31.58397107647591
1.0,2.0,2000,0.12287736126749417,31.067940753514854
1.0,2.0,3000,0.1085101026157304,30.28214031268155
1.0,2.0,4000,0.0816926274582634,29.493093591576162
1.0,2.0,5000,0.07808075743765397,29.806932001073438
1.0,2.0,6000,0.08241012314161911,29.198221159820044
1.0,2.0,7000,0.09881070349629892,32.58112843860559
1.0,2.0,8000,0.07693718180789982,32.009277630837296
1.0,2.0,9000,0.08811085438832017,31.701026893172603
1.0,2.0,10000,0.09265919607852162,30.186297758756805
1.0,2.0,11000,0.09852637821565874,30.203772937278064
1.0,2.0,12000,0.061091248690222755,30.337198345248073
1.0,2.0,13000,0.10562875482535583,30.713138008851402
1.0,2.0,14000,0.08314048995540387,28.05367376420715
1.0,2.0,15000,0.07785355559006099,29.320927411856495
1.0,2.0,16000,0.117963342106694,30.7653224427289
1.0,2.0,17000,0.0727921130342943,31.167385258757026
1.0,2.0,18000,0.11529825785190594,30.509804144240896
1.0,2.0,19000,0.08333362015229757,32.54560123698967
1.0,2.0,20000,0.08040489626723503,30.77786622244684
1.0,2.0,21000,0.10743062937367381,31.777534354103558
1.0,2.0,22000,0.07879984908195942,31.60851105585211
1.0,2.0,23000,0.07299439947866039,32.91910800542758
1.0,2.0,24000,0.1258343700680716,32.501742597330406
1.0,2.0,25000,0.09350126659254707,30.482012538676116
1.0,2.0,26000,0.09256286635130603,32.14244874954485
1.0,2.0,27000,0.1592205070043272,29.35189017787594
1.0,2.0,28000,0.07996918170230526,31.37535282525443
1.0,2.0,29000,0.09785468209549493,29.92525774882653
1.0,2.0,30000,0.1055216888230268,35.33687683895115
1.0,2.0,31000,0.09331164048660864,31.2090251254724
1.0,2.0,32000,0.08975686319364139,30.97047259662052
1.0,2.0,33000,0.08719834546400172,32.95799718878171
1.0,2.0,34000,0.08035323065203931,31.2417872749165
1.0,2.0,35000,0.07941434277560865,29.790401833795986
1.0,2.0,36000,0.07394792047754542,33.17068203573415
1.0,2.0,37000,0.06084709701217102,30.8452893202512
1.0,2.0,38000,0.1051911426459385,31.0427619538665
1.0,2.0,39000,0.11107691396456021,31.00214912287921
1.0,2.0,40000,0.09151612523262892,29.49821782701256
1.0,2.0,41000,0.13942949173723979,33.729450717097734
1.0,2.0,42000,0.07049122190685235,29.434028156457163
1.0,2.0,43000,0.10137522272376455,30.586140033996326
1.0,2.0,44000,0.08642275898816526,29.569748494717505
1.0,2.0,45000,0.10925330229512921,32.48775184156953
1.0,2.0,46000,0.07289965002018463,29.1811112301877
1.0,2.0,47000,0.08522380929974815,32.15010559431493
1.0,2.0,48000,0.08020407752384157,30.62318883924541
1.0,2.0,49000,0.06840635056557948,31.244642607178392
1.0,3.0,1000,0.2702037043419327,27.40094752797364
1.0,3.0,2000,0.21059324397263438,26.496052474708556
1.0,3.0,3000,0.23026554321748832,30.227843448833326
1.0,3.0,4000,0.19604816840254605,30.822440236117615
1.0,3.0,5000,0.27803174012113974,27.23569693811669
1.0,3.0,6000,0.32631867143771115,28.90819876614291
1.0,3.0,7000,0.15698919507215667,25.474671006787243
1.0,3.0,8000,0.1936818549034709,27.794234038569662
1.0,3.0,9000,0.21300541450465385,26.85052331553632
1.0,3.0,10000,0.18080401360155784,30.619980115686094
1.0,3.0,11000,0.19182168912517478,25.49143503865889
1.0,3.0,12000,0.2245266734798635,25.57294413190266
1.0,3.0,13000,0.2538543937922335,27.154772411049358
1.0,3.0,14000,0.15961709620376863,25.531644123995687
1.0,3.0,15000,0.17527042779666316,27.405404459403545
1.0,3.0,16000,0.18559125152753525,26.356470728291228
1.0,3.0,17000,0.2128808638365648,26.73213224184937
1.0,3.0,18000,0.1498038340208683,26.45631321289705
1.0,3.0,19000,0.26509265506563406,28.054158395421176
1.0,3.0,20000,0.229668215111386,28.359893868468028
1.0,3.0,21000,0.14263007707306435,29.61906700396458
1.0,3.0,22000,0.19686793660520271,29.305431453652563
1.0,3.0,23000,0.22743013052015731,26.08963329380189
1.0,3.0,24000,0.20132573934137965,28.528777724031194
1.0,3.0,25000,0.1705741980520389,27.27353214191119
1.0,3.0,26000,0.18533886234498045,28.735717102180697
1.0,3.0,27000,0.22260939253287532,25.958484045297688
1.0,3.0,28000,0.23636782266275969,24.205681396112052
1.0,3.0,29000,0.26335871511328346,27.852824203840747
1.0,3.0,30000,0.2466096151600153,27.649369537376536
1.0,3.0,31000,0.21976827653219075,28.166717650121388
1.0,3.0,32000,0.18683239834484563,30.502536485458297
1.0,3.0,33000,0.2644144970195403,27.00017093951216
1.0,3.0,34000,0.21203085844452496,26.30875991890812
1.0,3.0,35000,0.2617431321768281,31.208238694272225
1.0,3.0,36000,0.3167048842325937,26.89631306442279
1.0,3.0,37000,0.2170497987925691,29.955905579947665
1.0,3.0,38000,0.18674558425161042,26.16852386522562
1.0,3.0,39000,0.1725347033062459,27.113350110268232
1.0,3.0,40000,0.23706900100694175,27.985555542304823
1.0,3.0,41000,0.18684648676038904,27.406736087186815
1.0,3.0,42000,0.15339068879368697,26.6369873248937
1.0,3.0,43000,0.18063318620718627,26.123833522974586
1.0,3.0,44000,0.24837304233278176,25.766524532488848
1.0,3.0,45000,0.19644986179124474,25.568962872761304
1.0,3.0,46000,0.18754770147749608,25.55184488080908
1.0,3.0,47000,0.16194127066571987,28.447256284026356
1.0,3.0,48000,0.15863565700273283,30.302056635685144
1.0,3.0,49000,0.1874157630896791,27.847350929643437
1.0,4.0,1000,0.2499661934439563,24.947183806046226
1.0,4.0,2000,0.49662203906407654,26.28788932536476
1.0,4.0,3000,0.430731315309345,21.16614346908585
1.0,4.0,4000,0.3429852638779949,22.417490786640915
1.0,4.0,5000,0.3763353289238986,23.500289217971105
1.0,4.0,6000,0.4114717046050381,24.97426268549741
1.0,4.0,7000,0.2793531300983753,23.0503053013227
1.0,4.0,8000,0.4129881255091779,23.922999345157347
1.0,4.0,9000,0.5280598929571783,26.32161627922842
1.0,4.0,10000,0.31325194608188844,22.68001347994366
1.0,4.0,11000,0.2974728633059708,21.910580817977355
1.0,4.0,12000,0.3134587853772097,27.550303066190164
1.0,4.0,13000,0.27846483771607533,25.459651357613556
1.0,4.0,14000,0.42603397255350844,23.960850922996286
1.0,4.0,15000,0.45347983534087793,27.821111993554567
1.0,4.0,16000,0.39611433772491034,21.74385762852256
1.0,4.0,17000,0.47529787961259207,19.853791183647502
1.0,4.0,18000,0.37076417181578875,23.735250016149337
1.0,4.0,19000,0.24482291523251792,26.102174423711915
1.0,4.0,20000,0.2898218521086564,26.571773952572777
1.0,4.0,21000,0.3742709329941144,23.039408032732368
1.0,4.0,22000,0.4512729048108599,23.842975241020774
1.0,4.0,23000,0.46890625016120474,21.37602273502121
1.0,4.0,24000,0.3307951147417735,23.30143364434602
1.0,4.0,25000,0.34211990881795235,24.102496956871445
1.0,4.0,26000,0.3707191761517174,23.256123506639405
1.0,4.0,27000,0.3288055403305323,25.86832720480573
1.0,4.0,28000,0.40872306269860864,24.1355411221198
1.0,4.0,29000,0.406021922813659,24.957248437068966
1.0,4.0,30000,0.42728158830954044,24.55045873934239
1.0,4.0,31000,0.3886412359284845,26.874981723678577
